radius,norm_height,angle_degrees,Gauss_Curvature,Mean_Curvature,K1,K2,thickness,phh3
344.62754638599233,0.6826609357543852,-145.96948470331554,-5.537629644837921e-06,-0.0003347458815632753,0.0019631843457482887,-0.0026326761088748393,56.876514677190315,41.64368
462.5625422102744,0.8087607398743202,7.991360155653894,5.47557795448498e-06,0.002651559748009915,0.003950342406686391,0.0013527770893334385,41.13383339454716,33.042076
287.24884377631474,0.9081216152688326,40.60421754843847,-1.2279641301199413e-05,-0.00047948578523058995,0.002941545591350143,-0.0039005171618113226,45.701543219285384,39.733723
578.9041378408516,0.9049952612141854,-169.67968938877826,2.421422115436102e-06,0.0017916793566676698,0.002745817463390459,0.0008375412499448806,84.7482005389036,26.54727
365.7299414653776,0.606443537762258,-145.1515833819015,-3.2734167918450554e-06,5.97688192641399e-06,0.0017984077665857447,-0.0017864540027329166,75.40771473360462,47.34202
321.56428419828575,0.8775649402025921,24.471330186813162,-3.6688408971276842e-06,0.0012048108229706265,0.0034604959731068083,-0.0010508743271655555,36.50692833528825,36.192112
337.57060327842197,0.9973010328645356,104.62111096940879,8.986928750398328e-06,0.0030200635110123235,0.003713101351868759,0.0023270256701558873,59.57255326189966,47.013054
433.60747020608966,0.9814415855929763,76.81995644501984,1.556347665240977e-05,0.003936068431562302,0.004373723188831337,0.003498413674293268,47.13928486763328,40.28773
361.0964008269493,0.7296166016416098,-3.7021461443715395,4.08537999654233e-07,0.0017910865707893302,0.0035047248911867024,7.744825039195776e-05,39.93308014406865,37.08837
669.2887762969772,0.841923735125251,-168.7833702972977,3.911633226314915e-06,0.002270021572233489,0.0034681713400190324,0.0010718718044479456,90.8753325761084,13.807891
447.80160803383154,0.9297248851679969,53.521455735444135,1.0434080993171932e-05,0.0030977642497147357,0.003971059848136277,0.002224468651293195,49.94671372701044,33.21482
463.4911083876518,0.9567688568620468,61.21295094360008,1.4899486493828833e-05,0.003860042603245689,0.004365682678858446,0.0033544025276329324,40.48505357354911,36.580593
436.14438882115724,0.7720934025423996,5.074360213301702,2.157250551010633e-06,0.0021428015246050844,0.003731865851222988,0.0005537371979871811,42.1103302655244,34.657917
518.5154272348017,0.6239174830898893,-50.239336219989895,3.426822298386449e-06,0.0018715537327014431,0.002141435803140754,0.0016016716622621325,70.0961748718283,43.11413
389.27622621643445,0.9104641223001259,52.76733066521305,-4.839634899091295e-06,0.0009832740279858672,0.003517212478049616,-0.0015506644220778807,51.48538596594086,36.682606
289.0877341795456,0.8888021311489668,38.31998393707386,-6.522691895373181e-06,0.000731256157221622,0.003427606985298583,-0.0019650946708553393,56.323464365785995,47.28882
500.69251795729826,0.5929568711625458,-53.041927256446826,4.486642093582655e-06,0.002122780587631541,0.0025229876509656893,0.0017225735242973935,59.23282565756714,43.928585
428.86497993450917,0.8265325201609232,19.72263433093741,3.835546202110489e-06,0.002341356503734199,0.0036605992151768512,0.001022113792291547,41.76075466348241,33.954113
385.68397143406787,0.9743852324604738,-179.18856594991206,2.6909353290512765e-06,0.0021559490144941853,0.003630885630916937,0.000681012398071433,77.84018772434855,50.67936
486.96505562887637,0.9430212603127998,-173.56359268758064,5.67611248954803e-07,0.0013886610412235036,0.0025884781230200377,0.00018884395942696898,86.74968977314973,39.452335
360.07503697700446,0.5715161659078154,-122.26408276115544,-1.7720924311700835e-06,0.0010890158249546897,0.0026820406905025025,-0.0005040090405931236,81.42266690025457,42.76672
519.4498540079138,0.9655958815931605,77.13767763649685,1.735960944278932e-05,0.004183940073787502,0.004574494404939712,0.0037933857426352907,44.96296545824025,38.661213
375.1374510694025,0.5611405243288826,-79.65440865733656,3.319717652633357e-06,0.0019773668154285276,0.0027544112600722944,0.0012003223707847618,71.39979048649809,43.068478
621.572076332356,0.8070152482561062,-171.58502818959704,3.751717569154051e-06,0.0019273983526001146,0.0024757583197998942,0.0013790383854003347,90.46353621631631,15.554107
463.3281550970869,0.9553158182222616,168.79973310462844,8.829023537057686e-07,0.0015712578748313952,0.0029257128760949913,0.00021680287356779952,93.76346333372571,45.2113
667.0716060170733,0.8565904009589921,-174.0387757670836,5.757903337114298e-06,0.0025652397396420416,0.0036970747562533727,0.0014334047230307105,104.95122740403903,13.312953
367.4172374514301,0.8539755272695103,31.940272817628113,-5.712808853347078e-07,0.0016204439201132053,0.0034042133625500426,-0.0001633255223236318,49.1994411721746,41.17346
380.45966807523587,0.9888086519950353,150.42628226128488,6.778213745470713e-06,0.002857251181797223,0.004090470848308604,0.0016240315152858428,75.40481047117581,50.08542
321.7965278857822,0.7019806120878418,7.263541047745349,-4.641552427853162e-07,0.0011798756218611276,0.0025456286480846878,-0.0001858774043624323,47.27860488084002,36.572964
424.3107959488115,0.7798275007961246,22.569764389611862,2.9667810969230416e-06,0.002163973425491083,0.0034717217268142916,0.0008562251241678745,53.11795127376209,38.05407
511.7398095750075,0.6071626088055064,-43.53336126236374,3.77919138405925e-06,0.0019547274970092123,0.0022595627071926735,0.001649892286825752,59.152893848148565,39.792477
