z_grid,area,stage,type,sample_id
568.4623544094636,78385.1673747057,HH17,individual,sample_0
581.0948511741183,79014.63106613925,HH17,individual,sample_0
593.727347938773,79644.09475757278,HH17,individual,sample_0
606.3598447034278,80260.75375528554,HH17,individual,sample_0
618.9923414680826,80874.57195760809,HH17,individual,sample_0
631.6248382327374,81488.39015993064,HH17,individual,sample_0
644.257334997392,82102.20836225318,HH17,individual,sample_0
656.8898317620468,82722.38549183465,HH17,individual,sample_0
669.5223285267016,83343.37571760107,HH17,individual,sample_0
682.1548252913562,83964.36594336749,HH17,individual,sample_0
694.787322056011,84585.35616913391,HH17,individual,sample_0
707.4198188206658,85207.06382655469,HH17,individual,sample_0
720.0523155853206,85828.80542205078,HH17,individual,sample_0
732.6848123499753,86450.54701754687,HH17,individual,sample_0
745.31730911463,87070.32777050624,HH17,individual,sample_0
757.9498058792848,87606.94114743004,HH17,individual,sample_0
770.5823026439396,88143.55452435387,HH17,individual,sample_0
783.2147994085942,88680.16790127769,HH17,individual,sample_0
795.847296173249,89186.15531351838,HH17,individual,sample_0
808.4797929379038,89387.09112080181,HH17,individual,sample_0
821.1122897025585,89588.02692808524,HH17,individual,sample_0
833.7447864672133,89788.96273536867,HH17,individual,sample_0
846.377283231868,89870.13109508941,HH17,individual,sample_0
859.0097799965228,89319.88427695601,HH17,individual,sample_0
871.6422767611775,88769.63745882263,HH17,individual,sample_0
884.2747735258322,88219.39064068925,HH17,individual,sample_0
896.907270290487,87449.4523815798,HH17,individual,sample_0
909.5397670551417,85934.12613771188,HH17,individual,sample_0
922.1722638197965,84418.79989384394,HH17,individual,sample_0
934.8047605844513,82903.473649976,HH17,individual,sample_0
947.437257349106,81040.24042736497,HH17,individual,sample_0
960.0697541137607,78348.92923467234,HH17,individual,sample_0
972.7022508784155,75657.61804197969,HH17,individual,sample_0
985.3347476430702,72966.30684928708,HH17,individual,sample_0
997.9672444077249,69876.83405088057,HH17,individual,sample_0
1010.5997411723797,66091.80846655775,HH17,individual,sample_0
1023.2322379370345,62306.78288223492,HH17,individual,sample_0
1035.8647347016893,58521.757297912096,HH17,individual,sample_0
1048.497231466344,54591.91817935574,HH17,individual,sample_0
1061.1297282309988,50471.86808843966,HH17,individual,sample_0
1073.7622249956535,46351.81799752364,HH17,individual,sample_0
1086.3947217603081,42231.76790660762,HH17,individual,sample_0
1099.027218524963,38233.191805631825,HH17,individual,sample_0
1111.6597152896177,34355.87130979693,HH17,individual,sample_0
1124.2922120542723,30478.550813962036,HH17,individual,sample_0
1136.9247088189272,26601.23031812707,HH17,individual,sample_0
1149.557205583582,23416.04248832577,HH17,individual,sample_0
1162.1897023482366,20755.86801919843,HH17,individual,sample_0
1174.8221991128914,18095.693550071046,HH17,individual,sample_0
1187.454695877546,15435.519080943706,HH17,individual,sample_0
1200.087192642201,13672.021280502462,HH17,individual,sample_0
1212.7196894068557,12419.824350945059,HH17,individual,sample_0
1225.3521861715103,11167.627421387657,HH17,individual,sample_0
1237.9846829361652,9915.43049183023,HH17,individual,sample_0
1250.6171797008199,9388.058785310042,HH17,individual,sample_0
1263.2496764654747,9163.900131838267,HH17,individual,sample_0
1275.8821732301294,8939.741478366494,HH17,individual,sample_0
1288.514669994784,8715.582824894722,HH17,individual,sample_0
1301.147166759439,9312.115533292641,HH17,individual,sample_0
1313.7796635240936,10149.297841894022,HH17,individual,sample_0
1326.4121602887483,10986.480150495403,HH17,individual,sample_0
1339.0446570534032,11823.662459096799,HH17,individual,sample_0
1351.6771538180578,13855.72182493705,HH17,individual,sample_0
1364.3096505827125,16112.90672279198,HH17,individual,sample_0
1376.9421473473674,18370.091620646956,HH17,individual,sample_0
1389.574644112022,20627.276518501887,HH17,individual,sample_0
1402.207140876677,23343.019197079862,HH17,individual,sample_0
1414.8396376413316,26104.300177629484,HH17,individual,sample_0
1427.4721344059863,28865.58115817911,HH17,individual,sample_0
1440.1046311706411,31626.862138728782,HH17,individual,sample_0
1452.7371279352958,33974.21371558189,HH17,individual,sample_0
1465.3696246999507,36312.195875284575,HH17,individual,sample_0
1478.0021214646054,38650.17803498721,HH17,individual,sample_0
1490.63461822926,40924.465151740784,HH17,individual,sample_0
1503.267114993915,41879.815754707786,HH17,individual,sample_0
1515.8996117585696,42835.16635767477,HH17,individual,sample_0
1528.5321085232242,43790.51696064175,HH17,individual,sample_0
1541.164605287879,44536.431382999865,HH17,individual,sample_0
1553.7971020525338,43658.96733931019,HH17,individual,sample_0
1566.4295988171884,42781.50329562052,HH17,individual,sample_0
1579.0620955818433,41904.03925193082,HH17,individual,sample_0
1591.694592346498,40822.2865074121,HH17,individual,sample_0
1604.3270891111529,38825.26369538952,HH17,individual,sample_0
1616.9595858758075,36828.240883366976,HH17,individual,sample_0
1629.5920826404622,34831.218071344425,HH17,individual,sample_0
1642.224579405117,32884.12835450322,HH17,individual,sample_0
1654.8570761697717,31086.30027428605,HH17,individual,sample_0
1667.4895729344266,29288.47219406885,HH17,individual,sample_0
1680.1220696990813,27490.644113851682,HH17,individual,sample_0
1692.754566463736,26065.594537310033,HH17,individual,sample_0
1705.3870632283908,25436.801703265817,HH17,individual,sample_0
1718.0195599930455,24808.008869221612,HH17,individual,sample_0
1730.6520567577002,24179.216035177407,HH17,individual,sample_0
1743.284553522355,23891.863192205175,HH17,individual,sample_0
1755.9170502870097,24145.16346470739,HH17,individual,sample_0
1768.5495470516644,24398.46373720961,HH17,individual,sample_0
1781.1820438163193,24651.764009711835,HH17,individual,sample_0
1793.814540580974,25185.32013598572,HH17,individual,sample_0
1806.4470373456288,26054.18639780241,HH17,individual,sample_0
1819.0795341102835,26923.052659619083,HH17,individual,sample_0
1831.7120308749381,27791.918921435758,HH17,individual,sample_0
1844.344527639593,28825.67424603597,HH17,individual,sample_0
1856.9770244042477,30009.524561879276,HH17,individual,sample_0
1869.6095211689026,31193.374877722603,HH17,individual,sample_0
1882.2420179335572,32377.225193565908,HH17,individual,sample_0
1894.874514698212,33641.77866118352,HH17,individual,sample_0
1907.5070114628668,34962.02418840226,HH17,individual,sample_0
1920.1395082275214,36282.26971562098,HH17,individual,sample_0
1932.772004992176,37602.515242839705,HH17,individual,sample_0
1945.404501756831,39033.25293762684,HH17,individual,sample_0
1958.0369985214857,40520.9391592336,HH17,individual,sample_0
1970.6694952861403,42008.625380840356,HH17,individual,sample_0
1983.3019920507952,43496.31160244714,HH17,individual,sample_0
1995.9344888154499,44997.75230262659,HH17,individual,sample_0
2008.5669855801048,46504.32968670163,HH17,individual,sample_0
2021.1994823447594,48010.90707077665,HH17,individual,sample_0
2033.831979109414,49517.48445485167,HH17,individual,sample_0
2046.464475874069,50950.75106894291,HH17,individual,sample_0
2059.096972638724,52365.26337316201,HH17,individual,sample_0
2071.7294694033785,53779.775677381076,HH17,individual,sample_0
2084.361966168033,55194.28798160015,HH17,individual,sample_0
2096.994462932688,56411.214583557216,HH17,individual,sample_0
2109.6269596973425,57597.170721529284,HH17,individual,sample_0
2122.2594564619976,58783.12685950139,HH17,individual,sample_0
2134.8919532266523,59969.08299747346,HH17,individual,sample_0
2147.524449991307,60553.40454491435,HH17,individual,sample_0
2160.1569467559616,61094.312711284285,HH17,individual,sample_0
2172.7894435206163,61635.220877654225,HH17,individual,sample_0
2185.421940285271,62174.92460979534,HH17,individual,sample_0
2198.054437049926,61377.13231074341,HH17,individual,sample_0
2210.6869338145807,60579.34001169151,HH17,individual,sample_0
2223.3194305792354,59781.547712639614,HH17,individual,sample_0
2235.95192734389,58889.22014781396,HH17,individual,sample_0
2248.5844241085447,56723.373280918546,HH17,individual,sample_0
2261.2169208732,54557.52641402305,HH17,individual,sample_0
2273.8494176378545,52391.67954712763,HH17,individual,sample_0
2286.481914402509,50045.101280176255,HH17,individual,sample_0
2299.114411167164,46562.970187433726,HH17,individual,sample_0
2311.7469079318184,43080.8390946912,HH17,individual,sample_0
2324.379404696473,39598.70800194866,HH17,individual,sample_0
2337.011901461128,35732.058614049856,HH17,individual,sample_0
2349.644398225783,30378.851466211912,HH17,individual,sample_0
2362.2768949904375,25025.64431837397,HH17,individual,sample_0
2374.909391755092,19672.437170536028,HH17,individual,sample_0
2387.541888519747,15784.449756266526,HH17,individual,sample_0
2400.174385284402,15784.449756266526,HH17,individual,sample_0
2412.8068820490566,15784.449756266526,HH17,individual,sample_0
2425.4393788137113,15784.449756266526,HH17,individual,sample_0
2438.071875578366,15784.449756266526,HH17,individual,sample_0
2450.7043723430206,15784.449756266526,HH17,individual,sample_0
2463.3368691076757,15784.449756266526,HH17,individual,sample_0
2475.9693658723304,15784.449756266526,HH17,individual,sample_0
2488.601862636985,15784.449756266526,HH17,individual,sample_0
2501.2343594016397,15784.449756266526,HH17,individual,sample_0
2513.8668561662944,15784.449756266526,HH17,individual,sample_0
0.0,6061.12606039199,HH17,individual,sample_1
12.632496764654746,9562.09981660948,HH17,individual,sample_1
25.264993529309493,13063.073572826968,HH17,individual,sample_1
37.89749029396424,16564.047329044457,HH17,individual,sample_1
50.529987058618985,19892.437782877198,HH17,individual,sample_1
63.16248382327373,22364.34594225129,HH17,individual,sample_1
75.79498058792848,24836.254101625378,HH17,individual,sample_1
88.42747735258322,27308.162260999467,HH17,individual,sample_1
101.05997411723797,29572.277718610414,HH17,individual,sample_1
113.69247088189272,31424.681216453377,HH17,individual,sample_1
126.32496764654746,33277.08471429634,HH17,individual,sample_1
138.9574644112022,35129.4882121393,HH17,individual,sample_1
151.58996117585696,36766.35155622582,HH17,individual,sample_1
164.2224579405117,38190.35332206615,HH17,individual,sample_1
176.85495470516645,39614.35508790648,HH17,individual,sample_1
189.4874514698212,41038.35685374681,HH17,individual,sample_1
202.11994823447594,42271.59065920582,HH17,individual,sample_1
214.7524449991307,43411.2185280704,HH17,individual,sample_1
227.38494176378543,44550.846396934976,HH17,individual,sample_1
240.01743852844018,45690.47426579955,HH17,individual,sample_1
252.64993529309493,46679.69554530067,HH17,individual,sample_1
265.2824320577497,47639.956992832755,HH17,individual,sample_1
277.9149288224044,48600.218440364835,HH17,individual,sample_1
290.54742558705914,49559.98364350821,HH17,individual,sample_1
303.1799223517139,50440.87754855106,HH17,individual,sample_1
315.8124191163687,51321.771453593916,HH17,individual,sample_1
328.4449158810234,52202.66535863676,HH17,individual,sample_1
341.0774126456781,53063.05823134855,HH17,individual,sample_1
353.7099094103329,53826.10385489718,HH17,individual,sample_1
366.3424061749877,54589.1494784458,HH17,individual,sample_1
378.9749029396424,55352.19510199442,HH17,individual,sample_1
391.6073997042971,56091.69596447528,HH17,individual,sample_1
404.2398964689519,56785.8307605499,HH17,individual,sample_1
416.87239323360666,57479.96555662452,HH17,individual,sample_1
429.5048899982614,58174.10035269913,HH17,individual,sample_1
442.1373867629161,58794.38937645394,HH17,individual,sample_1
454.76988352757087,59343.55193815991,HH17,individual,sample_1
467.40238029222564,59892.71449986588,HH17,individual,sample_1
480.03487705688036,60441.87706157184,HH17,individual,sample_1
492.6673738215351,60876.41847129027,HH17,individual,sample_1
505.29987058618985,61256.29544413328,HH17,individual,sample_1
517.9323673508446,61636.17241697628,HH17,individual,sample_1
530.5648641154994,62016.04938981929,HH17,individual,sample_1
543.1973608801541,62296.08844346722,HH17,individual,sample_1
555.8298576448088,62557.78553282834,HH17,individual,sample_1
568.4623544094636,62819.482622189455,HH17,individual,sample_1
581.0948511741183,63080.50667848304,HH17,individual,sample_1
593.727347938773,63288.38252391791,HH17,individual,sample_1
606.3598447034278,63496.25836935278,HH17,individual,sample_1
618.9923414680826,63704.13421478764,HH17,individual,sample_1
631.6248382327374,63963.703101493615,HH17,individual,sample_1
644.257334997392,64458.42193442733,HH17,individual,sample_1
656.8898317620468,64953.140767361045,HH17,individual,sample_1
669.5223285267016,65447.85960029476,HH17,individual,sample_1
682.1548252913562,66108.7837394413,HH17,individual,sample_1
694.787322056011,67081.2104603512,HH17,individual,sample_1
707.4198188206658,68053.63718126107,HH17,individual,sample_1
720.0523155853206,69026.06390217095,HH17,individual,sample_1
732.6848123499753,70028.39158975003,HH17,individual,sample_1
745.31730911463,71058.80736544973,HH17,individual,sample_1
757.9498058792848,72089.22314114944,HH17,individual,sample_1
770.5823026439396,73119.63891684914,HH17,individual,sample_1
783.2147994085942,73900.28442772357,HH17,individual,sample_1
795.847296173249,74565.1862876529,HH17,individual,sample_1
808.4797929379038,75230.08814758224,HH17,individual,sample_1
821.1122897025585,75894.99000751156,HH17,individual,sample_1
833.7447864672133,75966.80606096644,HH17,individual,sample_1
846.377283231868,75934.81971607867,HH17,individual,sample_1
859.0097799965228,75902.83337119089,HH17,individual,sample_1
871.6422767611775,75855.99024640788,HH17,individual,sample_1
884.2747735258322,75031.95725648529,HH17,individual,sample_1
896.907270290487,74207.92426656271,HH17,individual,sample_1
909.5397670551417,73383.89127664012,HH17,individual,sample_1
922.1722638197965,72423.92392820385,HH17,individual,sample_1
934.8047605844513,70870.88827659267,HH17,individual,sample_1
947.437257349106,69317.8526249815,HH17,individual,sample_1
960.0697541137607,67764.81697337033,HH17,individual,sample_1
972.7022508784155,65977.37565535738,HH17,individual,sample_1
985.3347476430702,63762.504191103035,HH17,individual,sample_1
997.9672444077249,61547.63272684867,HH17,individual,sample_1
1010.5997411723797,59332.761262594315,HH17,individual,sample_1
1023.2322379370345,56749.5835566742,HH17,individual,sample_1
1035.8647347016893,53828.98734414063,HH17,individual,sample_1
1048.497231466344,50908.391131607095,HH17,individual,sample_1
1061.1297282309988,47987.794919073494,HH17,individual,sample_1
1073.7622249956535,45126.31009659955,HH17,individual,sample_1
1086.3947217603081,42291.43319611725,HH17,individual,sample_1
1099.027218524963,39456.5562956349,HH17,individual,sample_1
1111.6597152896177,36621.679395152605,HH17,individual,sample_1
1124.2922120542723,34299.63118441848,HH17,individual,sample_1
1136.9247088189272,32062.943920976475,HH17,individual,sample_1
1149.557205583582,29826.256657534504,HH17,individual,sample_1
1162.1897023482366,27614.539385929966,HH17,individual,sample_1
1174.8221991128914,26376.254791210446,HH17,individual,sample_1
1187.454695877546,25137.970196490947,HH17,individual,sample_1
1200.087192642201,23899.685601771427,HH17,individual,sample_1
1212.7196894068557,22917.305145478498,HH17,individual,sample_1
1225.3521861715103,23006.884186430252,HH17,individual,sample_1
1237.9846829361652,23096.46322738201,HH17,individual,sample_1
1250.6171797008199,23186.042268333764,HH17,individual,sample_1
1263.2496764654747,23795.682863607908,HH17,individual,sample_1
1275.8821732301294,25328.164143013517,HH17,individual,sample_1
1288.514669994784,26860.64542241913,HH17,individual,sample_1
1301.147166759439,28393.126701824767,HH17,individual,sample_1
1313.7796635240936,30518.038613447392,HH17,individual,sample_1
1326.4121602887483,33172.258282661285,HH17,individual,sample_1
1339.0446570534032,35826.477951875226,HH17,individual,sample_1
1351.6771538180578,38480.69762108912,HH17,individual,sample_1
1364.3096505827125,41499.939393627166,HH17,individual,sample_1
1376.9421473473674,44678.732982942995,HH17,individual,sample_1
1389.574644112022,47857.52657225876,HH17,individual,sample_1
1402.207140876677,51036.32016157458,HH17,individual,sample_1
1414.8396376413316,53931.14198982835,HH17,individual,sample_1
1427.4721344059863,56781.09468822535,HH17,individual,sample_1
1440.1046311706411,59631.047386622406,HH17,individual,sample_1
1452.7371279352958,62435.225439606744,HH17,individual,sample_1
1465.3696246999507,63820.971711749735,HH17,individual,sample_1
1478.0021214646054,65206.7179838927,HH17,individual,sample_1
1490.63461822926,66592.46425603566,HH17,individual,sample_1
1503.267114993915,67613.28320924133,HH17,individual,sample_1
1515.8996117585696,67164.95818358366,HH17,individual,sample_1
1528.5321085232242,66716.63315792597,HH17,individual,sample_1
1541.164605287879,66268.30813226828,HH17,individual,sample_1
1553.7971020525338,65282.91809990521,HH17,individual,sample_1
1566.4295988171884,63369.923275160734,HH17,individual,sample_1
1579.0620955818433,61456.92845041621,HH17,individual,sample_1
1591.694592346498,59543.93362567173,HH17,individual,sample_1
1604.3270891111529,57657.93296059711,HH17,individual,sample_1
1616.9595858758075,55795.4522302604,HH17,individual,sample_1
1629.5920826404622,53932.971499923704,HH17,individual,sample_1
1642.224579405117,52070.49076958697,HH17,individual,sample_1
1654.8570761697717,51412.50625445303,HH17,individual,sample_1
1667.4895729344266,51265.594029344575,HH17,individual,sample_1
1680.1220696990813,51118.68180423612,HH17,individual,sample_1
1692.754566463736,50971.769579127664,HH17,individual,sample_1
1705.3870632283908,51906.3069837919,HH17,individual,sample_1
1718.0195599930455,53002.717322476325,HH17,individual,sample_1
1730.6520567577002,54099.127661160746,HH17,individual,sample_1
